UP;Subunidade;Subparcela;Volume_m3;Num_arvores;Volume_m3_ha;Arvores_ha
AC_23;4;1;1.374843981;2;54.99375925;80
AC_23;4;2;1.173235251;6;46.92941004;240
AC_23;4;3;1.308296925;4;52.33187698;160
AC_23;4;4;1.59138334;6;63.6553336;240
AC_23;4;5;0.997571188;8;39.90284752;320
AC_23;4;6;1.033275502;6;41.33102009;240
AC_23;4;7;2.557207115;7;102.2882846;280
AC_23;4;8;1.055635719;4;42.22542875;160
AC_23;4;9;0.848502643;5;33.94010571;200
AC_23;4;10;3.964111873;9;158.5644749;360
AC_23;4;11;1.420575917;1;56.82303669;40
AC_23;4;17;2.949915633;1;117.9966253;40
AC_236;1;1;2.392316989;7;95.69267956;280
AC_236;1;2;4.371605701;7;174.864228;280
AC_236;1;3;1.308284528;5;52.33138113;200
AC_236;1;4;1.321920016;5;52.87680062;200
AC_236;1;5;0.914476977;4;36.57907908;160
AC_236;1;6;4.823457659;4;192.9383063;160
AC_236;1;7;2.514555159;5;100.5822064;200
AC_236;1;8;5.593622845;5;223.7449138;200
AC_236;1;9;0.056240003;1;2.249600128;40
AC_236;1;10;0.592425733;4;23.69702931;160
AC_236;1;11;2.515318572;1;100.6127429;40
AC_236;1;12;2.040820637;1;81.63282548;40
AC_236;1;14;4.205302086;2;168.2120835;80
AC_236;1;16;2.840300392;1;113.6120157;40
AC_236;2;1;1.175027957;2;47.00111826;80
AC_236;2;2;3.345887741;6;133.8355097;240
AC_236;2;3;3.582705313;6;143.3082125;240
AC_236;2;4;9.558853306;6;382.3541322;240
AC_236;2;5;0.527528507;3;21.10114027;120
AC_236;2;6;0.05490841;1;2.196336412;40
AC_236;2;7;0.821432208;3;32.85728832;120
AC_236;2;8;0.891291018;3;35.65164073;120
AC_236;2;9;0.455000659;3;18.20002637;120
AC_236;2;10;1.195255436;6;47.81021743;240
AC_236;2;13;2.165145212;1;86.60580848;40
AC_236;2;15;2.603722677;1;104.1489071;40
AC_236;2;17;26.24933227;1;1049.973291;40
AC_236;3;1;3.144767879;5;125.7907152;200
AC_236;3;2;0.370293064;3;14.81172256;120
AC_236;3;3;1.190983144;3;47.63932578;120
AC_236;3;4;1.56419253;6;62.5677012;240
AC_236;3;5;0.047604097;1;1.904163868;40
AC_236;3;6;1.538674126;3;61.54696505;120
AC_236;3;7;2.050535051;3;82.02140202;120
AC_236;3;8;6.055787207;5;242.2314883;200
AC_236;3;9;0.58473067;5;23.38922681;200
AC_236;3;10;4.289778517;6;171.5911407;240
AC_236;3;12;3.740942898;2;149.6377159;80
AC_236;3;15;1.929390236;1;77.17560946;40
AC_236;3;17;3.28893234;2;131.5572936;80
AC_236;4;1;12.12213593;6;484.8854371;240
AC_236;4;2;4.541927997;4;181.6771199;160
AC_236;4;3;0.977412263;3;39.09649053;120
AC_236;4;4;1.626578898;3;65.06315594;120
AC_236;4;5;1.667660917;4;66.70643667;160
AC_236;4;6;2.099683764;4;83.98735056;160
AC_236;4;7;0.059485173;1;2.379406903;40
AC_236;4;8;1.666152917;6;66.64611669;240
AC_236;4;9;1.103084357;4;44.1233743;160
AC_236;4;10;5.920424292;6;236.8169717;240
AC_236;4;15;32.34783459;1;1293.913384;40
AC_236;4;18;14.23871962;1;569.5487847;40
AC_237;1;1;1.189241359;3;47.56965435;120
AC_237;1;2;14.56279505;2;582.5118021;80
AC_237;1;6;0.718449943;1;28.73799773;40
AC_237;1;7;0.15671573;1;6.268629183;40
AC_237;1;9;0.089762902;2;3.59051609;80
AC_237;2;1;3.282437723;3;131.2975089;120
AC_237;2;2;0.54241807;1;21.6967228;40
AC_237;2;3;1.726454824;5;69.05819297;200
AC_237;2;4;0.377369427;3;15.09477709;120
AC_237;2;5;0.109279088;1;4.371163503;40
AC_237;2;6;0.592394889;1;23.69579554;40
AC_237;2;7;3.627893873;1;145.1157549;40
AC_237;2;8;0.154601207;1;6.184048296;40
AC_237;3;1;2.130116183;7;85.20464733;280
AC_237;3;2;2.280260046;4;91.21040182;160
AC_237;3;3;1.138203852;4;45.52815409;160
AC_237;3;4;0.299557152;2;11.98228607;80
AC_237;3;5;2.673672843;4;106.9469137;160
AC_237;3;6;0.975890572;3;39.03562287;120
AC_237;3;7;0.200123788;1;8.004951528;40
AC_237;3;8;2.014802513;2;80.59210052;80
AC_237;3;9;0.495649404;3;19.82597618;120
AC_237;3;10;2.675399031;5;107.0159612;200
AC_237;3;12;3.889755629;1;155.5902252;40
AC_237;4;1;0.255766012;2;10.23064049;80
AC_237;4;2;6.733231066;4;269.3292426;160
AC_237;4;3;0.824810851;5;32.99243402;200
AC_237;4;4;9.974939994;4;398.9975998;160
AC_237;4;5;1.468382246;11;58.73528984;440
AC_237;4;6;0.226283233;3;9.051329324;120
AC_237;4;7;0.32127229;5;12.8508916;200
AC_237;4;8;1.066148402;6;42.6459361;240
AC_237;4;9;1.182350132;6;47.29400527;240
AC_237;4;10;0.980363118;4;39.21452474;160
AC_237;4;11;16.506151;2;660.2460401;80
AC_237;4;13;1.176020314;1;47.04081256;40
AC_238;1;1;1.731286189;7;69.25144755;280
AC_238;1;2;1.217668488;6;48.70673951;240
AC_238;1;3;2.773468359;7;110.9387344;280
AC_238;1;4;1.881367644;2;75.25470576;80
AC_238;1;5;3.141779756;9;125.6711902;360
AC_238;1;6;0.492327153;2;19.69308614;80
AC_238;1;7;2.348613186;9;93.94452745;360
AC_238;1;8;0.88948986;5;35.57959438;200
AC_238;1;9;0.861020539;4;34.44082155;160
AC_238;1;10;4.142064142;10;165.6825657;400
AC_238;1;14;3.37124335;1;134.849734;40
AC_238;2;1;0.575643329;2;23.02573315;80
AC_238;2;2;0.134235698;2;5.369427932;80
AC_238;2;3;2.750147533;3;110.0059013;120
AC_238;2;4;2.501132761;7;100.0453104;280
AC_238;2;5;1.700024825;7;68.00099299;280
AC_238;2;6;0.683427966;3;27.33711864;120
AC_238;2;7;4.845407673;5;193.8163069;200
AC_238;2;8;2.045166678;4;81.8066671;160
AC_238;2;9;0.23312815;3;9.325125999;120
AC_238;2;10;5.600951769;9;224.0380708;360
AC_238;3;1;1.322027822;3;52.8811129;120
AC_238;3;2;12.64070309;7;505.6281237;280
AC_238;3;3;1.738318689;5;69.53274757;200
AC_238;3;4;4.29812246;7;171.9248984;280
AC_238;3;5;0.778225755;4;31.12903022;160
AC_238;3;6;0.637859474;5;25.51437896;200
AC_238;3;7;1.093350926;7;43.73403704;280
AC_238;3;8;0.664383106;5;26.57532424;200
AC_238;3;9;0.896951547;4;35.87806186;160
AC_238;3;10;1.568866863;7;62.75467451;280
AC_238;4;1;1.441316339;3;57.65265356;120
AC_238;4;2;0.825516939;7;33.02067758;280
AC_238;4;3;1.694734266;5;67.78937063;200
AC_238;4;4;0.726588667;5;29.0635467;200
AC_238;4;5;0.66623917;5;26.64956682;200
AC_238;4;6;0.421285465;2;16.85141861;80
AC_238;4;7;1.882691976;7;75.30767904;280
AC_238;4;8;1.618244555;8;64.7297822;320
AC_238;4;9;1.292418239;4;51.69672957;160
AC_238;4;10;13.02592409;10;521.0369634;400
AC_238;4;18;3.095844134;1;123.8337654;40
AC_238;4;19;13.09060611;1;523.6242445;40
AC_239;1;1;50.10103747;3;2004.041499;120
AC_239;1;2;2.914406565;5;116.5762626;200
AC_239;1;3;2.320647477;7;92.82589906;280
AC_239;1;4;2.311292465;5;92.45169859;200
AC_239;1;5;0.960170157;5;38.40680627;200
AC_239;1;6;5.599346377;6;223.9738551;240
AC_239;1;7;3.190575382;7;127.6230153;280
AC_239;1;8;2.416421504;5;96.65686018;200
AC_239;1;9;2.285228818;5;91.40915273;200
AC_239;1;10;1.568631212;6;62.74524847;240
AC_239;1;11;2.49043799;1;99.61751959;40
AC_239;1;12;3.746305634;1;149.8522254;40
AC_239;1;13;3.224084539;1;128.9633816;40
AC_239;1;14;1.895547944;1;75.82191775;40
AC_239;2;1;1.232586165;9;49.30344661;360
AC_239;2;2;0.718691421;4;28.74765685;160
AC_239;2;3;4.333477796;4;173.3391118;160
AC_239;2;4;4.940918303;5;197.6367321;200
AC_239;2;5;0.448431573;4;17.93726291;160
AC_239;2;6;0.687754064;3;27.51016255;120
AC_239;2;7;0.264487612;4;10.57950446;160
AC_239;2;8;0.075888255;1;3.03553021;40
AC_239;2;9;0.155226961;1;6.209078458;40
AC_239;2;10;5.871870082;4;234.8748033;160
AC_239;2;11;1.180828069;1;47.23312276;40
AC_239;2;12;3.071192279;1;122.8476912;40
AC_239;2;13;4.656266753;1;186.2506701;40
AC_239;3;1;0.943678484;2;37.74713937;80
AC_239;3;2;1.527573552;5;61.10294208;200
AC_239;3;3;0.931694462;9;37.26777849;360
AC_239;3;4;0.126151407;3;5.046056272;120
AC_239;3;5;0.029702209;1;1.188088371;40
AC_239;3;6;0.121183919;2;4.847356761;80
AC_239;3;7;2.333769232;5;93.3507693;200
AC_239;3;8;1.221533295;2;48.8613318;80
AC_239;3;10;0.285908146;4;11.43632584;160
AC_239;3;12;2.305423873;1;92.21695494;40
AC_239;3;14;4.025693211;1;161.0277284;40
AC_239;3;15;1.762654752;1;70.5061901;40
AC_239;4;1;22.5710892;6;902.843568;240
AC_239;4;2;0.58418442;5;23.3673768;200
AC_239;4;3;1.313317952;9;52.53271806;360
AC_239;4;4;0.502989074;6;20.11956295;240
AC_239;4;5;0.909489324;7;36.37957294;280
AC_239;4;6;0.194502647;3;7.780105864;120
AC_239;4;7;1.158018399;7;46.32073597;280
AC_239;4;8;0.501833853;6;20.07335411;240
AC_239;4;9;0.745571013;3;29.82284052;120
AC_239;4;10;1.473839468;3;58.95357874;120
AC_239;4;15;2.411177501;1;96.44710005;40
AC_239;4;16;2.884520091;1;115.3808036;40
AC_239;4;18;3.962609737;1;158.5043895;40
AC_239;4;20;2.543325127;1;101.7330051;40
AC_240;1;1;3.462797192;6;138.5118877;240
AC_240;1;2;0.946916455;4;37.87665822;160
AC_240;1;3;20.29939111;5;811.9756446;200
AC_240;1;4;0.200832098;2;8.033283936;80
AC_240;1;5;4.193239693;7;167.7295877;280
AC_240;1;6;0.298352345;3;11.93409382;120
AC_240;1;7;0.175565738;1;7.022629518;40
AC_240;1;8;3.64751042;2;145.9004168;80
AC_240;1;9;0.041835918;1;1.673436728;40
AC_240;1;10;0.523447259;6;20.93789036;240
AC_240;1;12;1.646775183;1;65.87100732;40
AC_240;1;14;5.65070426;1;226.0281704;40
AC_240;2;1;3.200934062;6;128.0373625;240
AC_240;2;2;0.220517064;3;8.820682571;120
AC_240;2;3;0.588868093;8;23.55472371;320
AC_240;2;4;3.501855287;6;140.0742115;240
AC_240;2;5;2.424633453;3;96.98533812;120
AC_240;2;6;0.793908239;2;31.75632954;80
AC_240;2;7;2.744126378;2;109.7650551;80
AC_240;2;8;1.540665458;3;61.62661833;120
AC_240;2;9;1.637693261;4;65.50773043;160
AC_240;2;10;0.08605027;2;3.442010819;80
AC_240;3;1;3.49967726;4;139.9870904;160
AC_240;3;2;1.957643067;5;78.3057227;200
AC_240;3;3;0.239367976;4;9.574719051;160
AC_240;3;4;0.247987441;2;9.919497632;80
AC_240;3;5;1.001248559;4;40.04994235;160
AC_240;3;6;3.8717711;2;154.870844;80
AC_240;3;7;0.463996842;3;18.55987367;120
AC_240;3;8;1.490606654;3;59.62426617;120
AC_240;3;10;0.050897545;1;2.035901801;40
AC_240;3;12;7.969858027;1;318.7943211;40
AC_240;4;1;0.052620462;1;2.104818484;40
AC_240;4;2;0.462113856;1;18.48455425;40
AC_240;4;3;0.373580692;2;14.94322767;80
AC_240;4;4;1.264406515;2;50.5762606;80
AC_240;4;5;1.624786774;2;64.99147096;80
AC_240;4;6;0.068739513;1;2.749580509;40
AC_240;4;7;0.454360297;3;18.17441187;120
AC_240;4;8;0.334045687;3;13.36182747;120
AC_240;4;9;0.109316789;2;4.372671579;80
AC_240;4;10;1.230842704;5;49.23370817;200
AC_241;1;1;1.750661242;6;70.02644969;240
AC_241;1;2;0.306916064;3;12.27664256;120
AC_241;1;3;0.974901914;5;38.99607657;200
AC_241;1;4;2.738844211;6;109.5537684;240
AC_241;1;5;3.431364058;6;137.2545623;240
AC_241;1;6;2.819481946;6;112.7792778;240
AC_241;1;7;1.08496159;6;43.39846358;240
AC_241;1;8;0.922656651;6;36.90626604;240
AC_241;1;9;1.613797536;4;64.55190144;160
AC_241;1;10;12.03469067;5;481.3876267;200
AC_241;1;13;11.19289517;2;447.7158068;80
AC_241;2;1;0.354613899;4;14.18455597;160
AC_241;2;2;1.172448905;4;46.89795618;160
AC_241;2;3;3.259835926;6;130.393437;240
AC_241;2;4;1.371534136;6;54.86136544;240
AC_241;2;5;3.422262336;6;136.8904934;240
AC_241;2;6;0.3262027;2;13.048108;80
AC_241;2;7;15.13514174;4;605.4056694;160
AC_241;2;8;0.059660251;1;2.386410053;40
AC_241;2;9;0.246265797;3;9.850631889;120
AC_241;2;10;4.399953632;7;175.9981453;280
AC_241;3;1;2.22168338;4;88.86733519;160
AC_241;3;2;0.159269377;1;6.370775088;40
AC_241;3;3;1.824420441;6;72.97681765;240
AC_241;3;4;3.11926782;5;124.7707128;200
AC_241;3;5;1.054594615;2;42.1837846;80
AC_241;3;6;1.724535912;5;68.98143649;200
AC_241;3;7;1.674129756;5;66.96519023;200
AC_241;3;8;0.488939656;5;19.55758626;200
AC_241;3;9;0.746223269;2;29.84893076;80
AC_241;3;10;1.33320696;7;53.32827839;280
AC_241;4;1;0.7855766;4;31.42306399;160
AC_241;4;2;4.709678798;3;188.3871519;120
AC_241;4;3;4.197522395;5;167.9008958;200
AC_241;4;4;0.778563047;6;31.14252187;240
AC_241;4;5;0.476762223;3;19.07048892;120
AC_241;4;6;0.96634548;6;38.65381921;240
AC_241;4;7;1.19883499;2;47.95339959;80
AC_241;4;8;2.827722224;5;113.108889;200
AC_241;4;9;0.669796641;4;26.79186563;160
AC_241;4;10;4.5277732;7;181.110928;280
AC_25;1;1;0.308767297;3;12.35069186;120
AC_25;1;2;2.402229949;4;96.08919795;160
AC_25;1;3;0.463163295;5;18.5265318;200
AC_25;1;4;0.60043472;3;24.01738882;120
AC_25;1;5;4.346019554;7;173.8407822;280
AC_25;1;6;1.693498748;5;67.73994994;200
AC_25;1;7;1.341543369;6;53.66173476;240
AC_25;1;8;1.65173343;4;66.06933722;160
AC_25;1;9;0.840070878;6;33.60283512;240
AC_25;1;10;1.719619144;4;68.78476574;160
AC_25;1;11;4.930146199;2;197.205848;80
AC_25;1;12;3.98873538;1;159.5494152;40
AC_25;1;15;3.151954675;1;126.078187;40
AC_25;2;1;4.693660007;4;187.7464003;160
AC_25;2;2;1.158529193;5;46.34116774;200
AC_25;2;3;0.648936462;6;25.95745848;240
AC_25;2;4;1.406744739;6;56.26978958;240
AC_25;2;5;0.829106159;6;33.16424635;240
AC_25;2;6;6.542681296;7;261.7072518;280
AC_25;2;7;2.258244824;3;90.32979296;120
AC_25;2;8;0.234850008;2;9.394000334;80
AC_25;2;9;0.884361419;3;35.37445677;120
AC_25;2;10;1.158376946;4;46.33507786;160
AC_25;2;16;3.377429828;1;135.0971931;40
AC_25;2;17;3.14538274;1;125.8153096;40
AC_25;2;19;1.896568762;1;75.86275048;40
AC_25;3;1;0.544421565;1;21.77686261;40
AC_25;3;2;0.728644395;2;29.1457758;80
AC_25;3;3;2.214986473;4;88.59945892;160
AC_25;3;4;3.046314031;6;121.8525613;240
AC_25;3;5;2.600175312;6;104.0070125;240
AC_25;3;6;0.377500862;3;15.10003449;120
AC_25;3;7;1.438447281;3;57.53789124;120
AC_25;3;8;1.237441124;5;49.49764495;200
AC_25;3;9;1.59515863;3;63.80634519;120
AC_25;3;10;1.042818948;4;41.71275792;160
AC_25;3;11;1.617503837;1;64.70015347;40
AC_25;3;13;2.048583463;1;81.9433385;40
AC_25;3;14;1.391040328;1;55.64161314;40
AC_25;3;18;3.041638075;1;121.665523;40
AC_25;3;19;7.523157779;1;300.9263112;40
AC_25;4;1;0.310084765;5;12.40339058;200
AC_25;4;2;4.092028099;3;163.681124;120
AC_25;4;3;1.535833582;7;61.43334329;280
AC_25;4;4;0.967744213;5;38.70976852;200
AC_25;4;5;9.430365058;6;377.2146023;240
AC_25;4;6;0.887410225;4;35.49640901;160
AC_25;4;7;6.301510493;6;252.0604197;240
AC_25;4;8;0.631557041;3;25.26228162;120
AC_25;4;9;3.017597917;5;120.7039167;200
AC_25;4;10;2.431983796;10;97.27935185;400
AC_25;4;16;3.189129803;1;127.5651921;40
AC_252;1;1;2.032344933;7;81.29379731;280
AC_252;1;2;1.178628139;4;47.14512558;160
AC_252;1;3;7.1789053;7;287.156212;280
AC_252;1;4;6.020273479;7;240.8109392;280
AC_252;1;5;0.789716423;5;31.58865692;200
AC_252;1;6;3.292745929;9;131.7098372;360
AC_252;1;7;1.01164084;5;40.46563361;200
AC_252;1;8;11.17477169;5;446.9908676;200
AC_252;1;9;0.673114425;8;26.92457699;320
AC_252;1;10;6.603920798;6;264.1568319;240
AC_252;1;11;6.239879373;3;249.5951749;120
AC_252;1;18;3.972556339;2;158.9022536;80
AC_252;1;20;4.984183777;2;199.3673511;80
AC_252;2;1;1.713331938;8;68.5332775;320
AC_252;2;2;0.9003759;5;36.01503601;200
AC_252;2;3;1.885228516;7;75.40914064;280
AC_252;2;4;0.244285472;4;9.771418862;160
AC_252;2;5;0.339532317;2;13.58129268;80
AC_252;2;6;1.474462962;10;58.9785185;400
AC_252;2;7;1.385276516;3;55.41106065;120
AC_252;2;8;0.320219654;2;12.80878617;80
AC_252;2;9;0.61409953;5;24.56398121;200
AC_252;2;10;2.566559988;5;102.6623995;200
AC_252;2;16;1.695758507;1;67.83034028;40
AC_252;2;17;1.366134955;1;54.64539819;40
AC_252;2;18;1.257085896;1;50.28343586;40
AC_252;2;19;2.601193477;1;104.0477391;40
AC_252;3;1;11.15368412;4;446.147365;160
AC_252;3;2;0.894621063;4;35.7848425;160
AC_252;3;3;5.159395552;8;206.3758221;320
AC_252;3;4;0.96993223;5;38.79728918;200
AC_252;3;5;0.156850223;2;6.274008912;80
AC_252;3;6;0.229711737;3;9.18846947;120
AC_252;3;7;1.870762053;6;74.83048214;240
AC_252;3;8;0.814414696;3;32.57658784;120
AC_252;3;9;0.989372016;3;39.57488064;120
AC_252;3;10;0.099968819;1;3.998752777;40
AC_252;3;12;1.354023934;1;54.16095738;40
AC_252;4;1;2.040038084;5;81.60152336;200
AC_252;4;2;2.723011791;7;108.9204716;280
AC_252;4;3;3.491977044;8;139.6790818;320
AC_252;4;4;0.44831968;4;17.93278722;160
AC_252;4;5;1.335060746;6;53.40242984;240
AC_252;4;6;0.658518588;5;26.34074353;200
AC_252;4;7;1.315235817;3;52.60943266;120
AC_252;4;8;2.878821558;8;115.1528623;320
AC_252;4;9;0.434094086;6;17.36376344;240
AC_252;4;10;5.05246329;5;202.0985316;200
AC_252;4;13;1.887658055;1;75.50632219;40
AC_252;4;14;4.999817667;1;199.9927067;40
AC_26;1;1;5.551605703;7;222.0642281;280
AC_26;1;2;2.557282939;4;102.2913175;160
AC_26;1;3;0.814855726;3;32.59422905;120
AC_26;1;4;9.140650223;4;365.6260089;160
AC_26;1;5;3.94725033;5;157.8900132;200
AC_26;1;6;2.127926207;10;85.11704827;400
AC_26;1;7;2.810232416;3;112.4092967;120
AC_26;1;8;1.320160641;4;52.80642564;160
AC_26;1;9;1.255748918;7;50.22995673;280
AC_26;1;10;1.647912149;7;65.91648595;280
AC_26;1;13;3.139386088;1;125.5754435;40
AC_26;1;14;6.543691387;2;261.7476555;80
AC_26;1;16;13.28557945;2;531.4231779;80
AC_26;1;17;2.437136966;1;97.48547865;40
AC_26;1;18;4.99040723;2;199.6162892;80
AC_26;1;19;4.652639308;1;186.1055723;40
AC_26;2;1;4.501284817;7;180.0513927;280
AC_26;2;2;0.427267511;7;17.09070044;280
AC_26;2;3;1.134717011;4;45.38868042;160
AC_26;2;4;1.247979527;10;49.91918106;400
AC_26;2;5;7.293928755;6;291.7571502;240
AC_26;2;6;4.025441045;7;161.0176418;280
AC_26;2;7;5.355165835;4;214.2066334;160
AC_26;2;8;6.205078994;7;248.2031597;280
AC_26;2;9;5.430923768;8;217.2369507;320
AC_26;2;10;3.592540587;5;143.7016235;200
AC_26;2;11;2.164790239;1;86.59160954;40
AC_26;2;14;1.489808556;1;59.59234222;40
AC_26;2;16;4.412963849;2;176.5185539;80
AC_26;3;1;2.721194286;7;108.8477714;280
AC_26;3;2;1.209459198;7;48.37836792;280
AC_26;3;3;3.625077717;9;145.0031087;360
AC_26;3;4;1.794775996;11;71.79103982;440
AC_26;3;5;2.97437134;5;118.9748536;200
AC_26;3;6;0.561387502;4;22.45550008;160
AC_26;3;7;1.151223553;6;46.04894213;240
AC_26;3;8;1.66643269;8;66.65730761;320
AC_26;3;9;1.603620306;3;64.14481226;120
AC_26;3;10;0.298575198;3;11.94300791;120
AC_26;3;11;5.14461444;2;205.7845776;80
AC_26;3;14;2.528774144;1;101.1509658;40
AC_26;4;1;1.431788451;8;57.27153804;320
AC_26;4;2;1.997842394;6;79.91369577;240
AC_26;4;3;3.76307101;8;150.5228404;320
AC_26;4;4;1.782659174;5;71.30636697;200
AC_26;4;5;7.887900137;7;315.5160055;280
AC_26;4;6;1.413357357;5;56.53429428;200
AC_26;4;7;0.300671494;2;12.02685976;80
AC_26;4;8;0.89979831;8;35.9919324;320
AC_26;4;9;0.600650524;3;24.02602097;120
AC_26;4;10;1.214526519;5;48.58106075;200
AC_26;4;12;3.895893096;1;155.8357238;40
AC_26;4;14;10.39769727;2;415.9078907;80
AC_26;4;16;3.439616958;1;137.5846783;40
AC_26;4;18;6.129594076;1;245.1837631;40
AC_26;4;19;4.533391717;2;181.3356687;80
AC_26;4;20;5.339930753;1;213.5972301;40
AC_261;1;1;0.198555718;3;7.94222873;120
AC_261;1;2;0.108026616;1;4.321064621;40
AC_261;1;3;0.344990193;4;13.79960774;160
AC_261;1;4;0.986534759;6;39.46139037;240
AC_261;1;5;1.768272791;7;70.73091165;280
AC_261;1;6;0.801218034;5;32.04872134;200
AC_261;1;7;4.449634697;3;177.9853879;120
AC_261;1;8;5.175681149;5;207.027246;200
AC_261;1;9;6.1265443;10;245.061772;400
AC_261;1;10;1.977538936;4;79.10155745;160
AC_261;1;12;3.968472147;1;158.7388859;40
AC_261;1;14;8.707862927;1;348.3145171;40
AC_261;1;16;8.775518749;3;351.02075;120
AC_261;2;1;1.058602813;3;42.3441125;120
AC_261;2;2;0.383786229;4;15.35144917;160
AC_261;2;3;0.980573873;5;39.22295493;200
AC_261;2;4;1.593635383;3;63.74541531;120
AC_261;2;5;0.996122412;2;39.84489649;80
AC_261;2;6;0.393044284;3;15.72177135;120
AC_261;2;7;7.926175824;5;317.047033;200
AC_261;2;8;0.887576557;4;35.50306229;160
AC_261;2;9;1.642327169;4;65.69308677;160
AC_261;2;10;0.773804108;3;30.95216432;120
AC_261;2;12;1.1018759;1;44.075036;40
AC_261;2;14;3.634659195;1;145.3863678;40
AC_261;3;1;4.29691672;6;171.8766688;240
AC_261;3;2;1.273318364;2;50.93273458;80
AC_261;3;3;1.02809566;3;41.12382641;120
AC_261;3;4;0.894004849;4;35.76019397;160
AC_261;3;5;2.506801134;6;100.2720454;240
AC_261;3;6;2.561294874;4;102.451795;160
AC_261;3;7;2.304267664;5;92.17070655;200
AC_261;3;8;2.024181148;4;80.96724591;160
AC_261;3;9;2.748969051;5;109.958762;200
AC_261;3;10;2.283479822;5;91.33919287;200
AC_261;3;15;2.480828362;1;99.23313448;40
AC_261;3;17;3.853503913;2;154.1401565;80
AC_261;3;18;2.392322329;1;95.69289317;40
AC_261;4;1;3.392151569;6;135.6860628;240
AC_261;4;2;6.459314951;4;258.372598;160
AC_261;4;3;1.798642859;6;71.94571436;240
AC_261;4;4;2.858014835;7;114.3205934;280
AC_261;4;5;4.91405956;7;196.5623824;280
AC_261;4;6;1.194649955;1;47.7859982;40
AC_261;4;7;1.999663696;3;79.98654783;120
AC_261;4;8;3.09328709;5;123.7314836;200
AC_261;4;9;8.82703103;7;353.0812412;280
AC_261;4;10;1.265792506;3;50.63170025;120
AC_261;4;12;11.29515026;1;451.8060106;40
AC_261;4;16;7.745920777;1;309.8368311;40
AC_261;4;19;5.257889513;1;210.3155805;40
AC_261;4;20;9.149071715;1;365.9628686;40
AC_262;1;1;1.561419937;3;62.45679748;120
AC_262;1;2;0.284990277;3;11.3996111;120
AC_262;1;4;0.989780847;3;39.59123389;120
AC_262;1;5;1.216016109;5;48.64064436;200
AC_262;1;6;1.511486367;9;60.45945469;360
AC_262;1;7;1.340381699;7;53.61526796;280
AC_262;1;8;3.973286392;6;158.9314557;240
AC_262;1;9;1.485491752;5;59.41967007;200
AC_262;1;10;0.805152906;4;32.20611623;160
AC_262;1;14;1.832889554;1;73.31558214;40
AC_262;2;1;0.884046308;4;35.36185233;160
AC_262;2;2;1.602406501;6;64.09626003;240
AC_262;2;3;1.132252057;9;45.29008227;360
AC_262;2;4;0.346895272;3;13.87581086;120
AC_262;2;5;0.451971985;2;18.07887942;80
AC_262;2;6;0.892221629;6;35.68886517;240
AC_262;2;7;1.705491992;6;68.21967966;240
AC_262;2;8;1.004574301;4;40.18297204;160
AC_262;2;9;0.177622335;1;7.104893405;40
AC_262;2;10;4.330911137;8;173.2364455;320
AC_262;2;13;0.426088203;1;17.04352811;40
AC_262;2;14;2.836249895;1;113.4499958;40
AC_262;2;16;1.507564311;1;60.30257245;40
AC_262;3;1;1.055817313;3;42.2326925;120
AC_262;3;2;4.629997994;7;185.1999198;280
AC_262;3;3;2.89575456;3;115.8301824;120
AC_262;3;4;0.656908974;5;26.27635897;200
AC_262;3;5;0.830269347;5;33.21077389;200
AC_262;3;6;0.661300233;3;26.4520093;120
AC_262;3;7;6.579782282;7;263.1912913;280
AC_262;3;8;2.101294763;5;84.05179053;200
AC_262;3;9;3.826767203;5;153.0706881;200
AC_262;3;10;0.578817484;3;23.15269936;120
AC_262;3;12;1.756047462;1;70.2418985;40
AC_262;3;16;4.124062663;2;164.9625065;80
AC_262;3;20;1.785975179;1;71.43900717;40
AC_262;4;1;3.817123489;6;152.6849396;240
AC_262;4;2;6.989745889;5;279.5898356;200
AC_262;4;3;3.272625459;5;130.9050184;200
AC_262;4;4;3.424656563;10;136.9862625;400
AC_262;4;5;0.435553679;3;17.42214716;120
AC_262;4;6;1.870778466;4;74.83113862;160
AC_262;4;7;1.967980631;5;78.71922524;200
AC_262;4;8;0.922230272;4;36.88921089;160
AC_262;4;9;1.60589616;6;64.23584641;240
AC_262;4;11;2.615471685;1;104.6188674;40
AC_262;4;13;1.746111302;1;69.84445207;40
AC_262;4;14;4.368459959;2;174.7383984;80
AC_262;4;15;2.515953217;1;100.6381287;40
AC_263;1;1;2.388367422;3;95.53469687;120
AC_263;1;2;0.652323315;3;26.09293258;120
AC_263;1;3;0.402690996;2;16.10763983;80
AC_263;1;4;1.469841887;3;58.79367548;120
AC_263;1;5;2.674604273;4;106.9841709;160
AC_263;1;6;2.198844657;6;87.9537863;240
AC_263;1;7;2.301638812;6;92.06555248;240
AC_263;1;8;1.193520582;4;47.74082326;160
AC_263;1;9;3.963213198;9;158.5285279;360
AC_263;1;10;0.120388912;2;4.815556463;80
AC_263;2;1;1.181355055;1;47.25420221;40
AC_263;2;2;0.961568367;2;38.46273468;80
AC_263;2;3;0.063603688;1;2.544147514;40
